temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,smiles3,x_alpha_3,x_beta_3,doi,source_url,source_dataset,source_point,source_excel_row
343.15,100.0,CC(=O)CC(C)C,0.6494,0.0018,Oc1cccc(O)c1,0.0412,0.0007,O,0.3094,0.9975,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,17,117
343.15,100.0,CC(=O)CC(C)C,0.6808,0.0019,Oc1cccc(O)c1,0.0284,0.0005,O,0.29080000000000006,0.9976,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,18,118
343.15,100.0,CC(=O)CC(C)C,0.741,0.0022,Oc1cccc(O)c1,0.0,0.0,O,0.259,0.9978,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,19,119
353.15,100.0,CC(=O)CC(C)C,0.3752,0.0009,Oc1cccc(O)c1,0.1519,0.0041,O,0.4729,0.995,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,20,120
353.15,100.0,CC(=O)CC(C)C,0.4114,0.001,Oc1cccc(O)c1,0.1303,0.0034,O,0.45830000000000004,0.9956,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,21,121
353.15,100.0,CC(=O)CC(C)C,0.4406,0.0011,Oc1cccc(O)c1,0.1189,0.003,O,0.4405,0.9959,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,22,122
353.15,100.0,CC(=O)CC(C)C,0.4572,0.0012,Oc1cccc(O)c1,0.1078,0.0027,O,0.43500000000000005,0.9961,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,23,123
353.15,100.0,CC(=O)CC(C)C,0.4865,0.0014,Oc1cccc(O)c1,0.0967,0.0023,O,0.41680000000000006,0.9963,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,24,124
353.15,100.0,CC(=O)CC(C)C,0.5131,0.0015,Oc1cccc(O)c1,0.0904,0.002,O,0.39649999999999996,0.9965,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,25,125
353.15,100.0,CC(=O)CC(C)C,0.5597,0.0016,Oc1cccc(O)c1,0.0675,0.0015,O,0.3728,0.9969,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,26,126
353.15,100.0,CC(=O)CC(C)C,0.614,0.0017,Oc1cccc(O)c1,0.0438,0.0008,O,0.34220000000000006,0.9975,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,27,127
353.15,100.0,CC(=O)CC(C)C,0.6533,0.0018,Oc1cccc(O)c1,0.0307,0.0006,O,0.31600000000000006,0.9976,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,28,128
353.15,100.0,CC(=O)CC(C)C,0.6924,0.0019,Oc1cccc(O)c1,0.0,0.0,O,0.3076,0.9981,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,1,29,129
333.15,100.0,CC(=O)CC(C)C,0.4524,0.0012,Oc1ccc(O)cc1,0.0986,0.0041,O,0.44899999999999995,0.9947,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,0,130
333.15,100.0,CC(=O)CC(C)C,0.4773,0.0013,Oc1ccc(O)cc1,0.0913,0.0036,O,0.4314,0.9951,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,1,131
333.15,100.0,CC(=O)CC(C)C,0.4871,0.0014,Oc1ccc(O)cc1,0.0885,0.0034,O,0.4244,0.9952,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,2,132
333.15,100.0,CC(=O)CC(C)C,0.5143,0.0015,Oc1ccc(O)cc1,0.0802,0.0029,O,0.40549999999999997,0.9956,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,3,133
333.15,100.0,CC(=O)CC(C)C,0.5515,0.0016,Oc1ccc(O)cc1,0.0684,0.0023,O,0.3801,0.9961,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,4,134
333.15,100.0,CC(=O)CC(C)C,0.5906,0.0017,Oc1ccc(O)cc1,0.0556,0.0017,O,0.3538,0.9966,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,5,135
333.15,100.0,CC(=O)CC(C)C,0.612,0.0018,Oc1ccc(O)cc1,0.0483,0.0015,O,0.3397,0.9967,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,6,136
333.15,100.0,CC(=O)CC(C)C,0.6543,0.0019,Oc1ccc(O)cc1,0.0335,0.0009,O,0.31220000000000003,0.9972,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,7,137
333.15,100.0,CC(=O)CC(C)C,0.7011,0.002,Oc1ccc(O)cc1,0.0165,0.0004,O,0.2824000000000001,0.9976,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,8,138
333.15,100.0,CC(=O)CC(C)C,0.8109,0.0023,Oc1ccc(O)cc1,0.0,0.0,O,0.18910000000000005,0.9977,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,9,139
343.15,100.0,CC(=O)CC(C)C,0.4346,0.0012,Oc1ccc(O)cc1,0.0976,0.0047,O,0.4678,0.9941,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,10,140
343.15,100.0,CC(=O)CC(C)C,0.4546,0.0013,Oc1ccc(O)cc1,0.0902,0.0041,O,0.45520000000000005,0.9946,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,11,141
343.15,100.0,CC(=O)CC(C)C,0.4608,0.0014,Oc1ccc(O)cc1,0.088,0.0039,O,0.45120000000000005,0.9947,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,12,142
343.15,100.0,CC(=O)CC(C)C,0.5074,0.0015,Oc1ccc(O)cc1,0.081,0.0033,O,0.4116000000000001,0.9952,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,13,143
343.15,100.0,CC(=O)CC(C)C,0.5383,0.0016,Oc1ccc(O)cc1,0.0692,0.0026,O,0.39249999999999996,0.9958,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,14,144
343.15,100.0,CC(=O)CC(C)C,0.5734,0.0016,Oc1ccc(O)cc1,0.0556,0.002,O,0.371,0.9964,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,15,145
343.15,100.0,CC(=O)CC(C)C,0.5921,0.0017,Oc1ccc(O)cc1,0.0482,0.0016,O,0.3597,0.9967,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,16,146
343.15,100.0,CC(=O)CC(C)C,0.6226,0.0018,Oc1ccc(O)cc1,0.036,0.0012,O,0.3413999999999999,0.997,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,17,147
343.15,100.0,CC(=O)CC(C)C,0.6967,0.0019,Oc1ccc(O)cc1,0.0189,0.0005,O,0.2844,0.9976,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,18,148
343.15,100.0,CC(=O)CC(C)C,0.741,0.0022,Oc1ccc(O)cc1,0.0,0.0,O,0.259,0.9978,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,19,149
353.15,100.0,CC(=O)CC(C)C,0.4304,0.0012,Oc1ccc(O)cc1,0.0985,0.0049,O,0.47109999999999996,0.9939,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,20,150
353.15,100.0,CC(=O)CC(C)C,0.452,0.0012,Oc1ccc(O)cc1,0.091,0.0044,O,0.45699999999999996,0.9944,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,21,151
353.15,100.0,CC(=O)CC(C)C,0.4606,0.0013,Oc1ccc(O)cc1,0.0874,0.0041,O,0.45199999999999996,0.9946,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,22,152
353.15,100.0,CC(=O)CC(C)C,0.4951,0.0014,Oc1ccc(O)cc1,0.0804,0.0036,O,0.4245,0.995,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,23,153
353.15,100.0,CC(=O)CC(C)C,0.5211,0.0016,Oc1ccc(O)cc1,0.0689,0.0029,O,0.41000000000000003,0.9955,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,24,154
353.15,100.0,CC(=O)CC(C)C,0.5499,0.0016,Oc1ccc(O)cc1,0.056,0.0023,O,0.3940999999999999,0.9961,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,25,155
353.15,100.0,CC(=O)CC(C)C,0.5701,0.0017,Oc1ccc(O)cc1,0.0517,0.002,O,0.3782,0.9963,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,26,156
353.15,100.0,CC(=O)CC(C)C,0.6182,0.0018,Oc1ccc(O)cc1,0.0392,0.0014,O,0.3426,0.9968,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,27,157
353.15,100.0,CC(=O)CC(C)C,0.6902,0.0019,Oc1ccc(O)cc1,0.0207,0.0007,O,0.2890999999999999,0.9974,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,28,158
353.15,100.0,CC(=O)CC(C)C,0.6924,0.0019,Oc1ccc(O)cc1,0.0,0.0,O,0.3076,0.9981,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,2,29,159
298.15,101.0,CO,0.0528,0.0589,CC(C)OC(C)C,0.8926,0.0023,O,0.05460000000000009,0.9388,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,0,160
298.15,101.0,CO,0.0838,0.1051,CC(C)OC(C)C,0.8458,0.0029,O,0.07040000000000002,0.892,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,1,161
298.15,101.0,CO,0.1223,0.1541,CC(C)OC(C)C,0.7958,0.004,O,0.08190000000000008,0.8419,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,2,162
298.15,101.0,CO,0.1459,0.2077,CC(C)OC(C)C,0.7616,0.0061,O,0.09249999999999992,0.7862,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,3,163
298.15,101.0,CO,0.1698,0.2402,CC(C)OC(C)C,0.7246,0.0083,O,0.10559999999999992,0.7515000000000001,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,4,164
298.15,101.0,CO,0.1973,0.2672,CC(C)OC(C)C,0.6875,0.0107,O,0.11519999999999997,0.7221,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,5,165
298.15,101.0,CO,0.2368,0.3036,CC(C)OC(C)C,0.6283,0.0152,O,0.13490000000000002,0.6812,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,6,166
298.15,101.0,CO,0.2814,0.3407,CC(C)OC(C)C,0.5696,0.0228,O,0.14900000000000002,0.6365000000000001,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,7,167
298.15,101.0,CO,0.3395,0.3781,CC(C)OC(C)C,0.4743,0.0352,O,0.18619999999999992,0.5867,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,8,168
298.15,101.0,CO,0.4062,0.4268,CC(C)OC(C)C,0.3146,0.0811,O,0.2792,0.4921,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,9,9,169
298.15,101.0,CCO,0.0867,0.0655,CC(C)OC(C)C,0.8451,0.0029,O,0.06820000000000004,0.9316,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,0,170
298.15,101.0,CCO,0.1472,0.1009,CC(C)OC(C)C,0.7507,0.004,O,0.10209999999999997,0.8951,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,1,171
298.15,101.0,CCO,0.2177,0.1233,CC(C)OC(C)C,0.6453,0.0054,O,0.137,0.8713,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,2,172
298.15,101.0,CCO,0.297,0.1571,CC(C)OC(C)C,0.4801,0.0095,O,0.2229,0.8334,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,3,173
298.15,101.0,CCO,0.338,0.1845,CC(C)OC(C)C,0.361,0.0154,O,0.30099999999999993,0.8001,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,4,174
298.15,101.0,CCO,0.3464,0.2142,CC(C)OC(C)C,0.2542,0.0263,O,0.3994,0.7595000000000001,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,5,175
298.15,101.0,CCO,0.3232,0.2593,CC(C)OC(C)C,0.1486,0.0564,O,0.5282,0.6843,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,10,6,176
298.15,101.0,CCCO,0.1234,0.018,CC(C)OC(C)C,0.7998,0.0018,O,0.07680000000000009,0.9802,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,0,177
298.15,101.0,CCCO,0.2514,0.0291,CC(C)OC(C)C,0.6029,0.0019,O,0.14569999999999994,0.969,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,1,178
298.15,101.0,CCCO,0.3182,0.035,CC(C)OC(C)C,0.4651,0.002,O,0.2167,0.963,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,2,179
298.15,101.0,CCCO,0.3617,0.04,CC(C)OC(C)C,0.3509,0.0021,O,0.2874,0.9579,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,3,180
298.15,101.0,CCCO,0.3849,0.0442,CC(C)OC(C)C,0.2598,0.0021,O,0.35529999999999995,0.9537,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,4,181
298.15,101.0,CCCO,0.3923,0.0478,CC(C)OC(C)C,0.2069,0.0021,O,0.40080000000000005,0.9501,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,5,182
298.15,101.0,CCCO,0.3801,0.0554,CC(C)OC(C)C,0.1396,0.0024,O,0.48029999999999995,0.9422,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,6,183
298.15,101.0,CCCO,0.3544,0.0638,CC(C)OC(C)C,0.1004,0.0029,O,0.5452,0.9333,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,11,7,184
298.15,101.0,CC(C)O,0.0348,0.0052,CC(C)OC(C)C,0.9321,0.0019,O,0.03309999999999991,0.9929,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,0,185
298.15,101.0,CC(C)O,0.1261,0.0104,CC(C)OC(C)C,0.7948,0.002,O,0.07910000000000006,0.9876,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,1,186
298.15,101.0,CC(C)O,0.2063,0.0195,CC(C)OC(C)C,0.677,0.0022,O,0.11669999999999991,0.9783,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,2,187
298.15,101.0,CC(C)O,0.2503,0.0237,CC(C)OC(C)C,0.5924,0.0025,O,0.1573,0.9738,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,3,188
298.15,101.0,CC(C)O,0.3309,0.0693,CC(C)OC(C)C,0.4156,0.0029,O,0.25349999999999995,0.9278,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,4,189
298.15,101.0,CC(C)O,0.3691,0.0877,CC(C)OC(C)C,0.2447,0.0043,O,0.3862,0.908,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,5,190
298.15,101.0,CC(C)O,0.304,0.1332,CC(C)OC(C)C,0.0966,0.0125,O,0.5993999999999999,0.8543,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,6,191
298.15,101.0,CC(C)O,0.254,0.1742,CC(C)OC(C)C,0.0635,0.0273,O,0.6825,0.7985,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,12,7,192
298.15,101.0,CCCCO,0.156,0.0047,CC(C)OC(C)C,0.7498,0.0019,O,0.09419999999999995,0.9934,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,0,193
298.15,101.0,CCCCO,0.2799,0.0068,CC(C)OC(C)C,0.5537,0.0021,O,0.1664000000000001,0.9911,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,1,194
298.15,101.0,CCCCO,0.3483,0.0079,CC(C)OC(C)C,0.4495,0.0022,O,0.20219999999999994,0.9899,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,2,195
298.15,101.0,CCCCO,0.3945,0.0082,CC(C)OC(C)C,0.3642,0.0024,O,0.24129999999999996,0.9894,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,3,196
298.15,101.0,CCCCO,0.4271,0.01,CC(C)OC(C)C,0.294,0.0025,O,0.27890000000000004,0.9875,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,4,197
298.15,101.0,CCCCO,0.4562,0.0118,CC(C)OC(C)C,0.2265,0.0028,O,0.3173,0.9854,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,5,198
298.15,101.0,CCCCO,0.4766,0.012,CC(C)OC(C)C,0.1741,0.0033,O,0.34929999999999994,0.9847,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,6,199
298.15,101.0,CCCCO,0.484,0.0131,CC(C)OC(C)C,0.1322,0.0055,O,0.38380000000000003,0.9814,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,7,200
298.15,101.0,CCCCO,0.5004,0.0135,CC(C)OC(C)C,0.0779,0.0087,O,0.4217000000000001,0.9778,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,8,201
298.15,101.0,CCCCO,0.5016,0.0157,CC(C)OC(C)C,0.0479,0.0116,O,0.4504999999999999,0.9727,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,13,9,202
298.15,101.0,CCC(C)O,0.0626,0.0054,CC(C)OC(C)C,0.8299,0.0016,O,0.10750000000000004,0.993,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,0,203
298.15,101.0,CCC(C)O,0.1806,0.0133,CC(C)OC(C)C,0.6234,0.0018,O,0.19600000000000006,0.9849,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,1,204
298.15,101.0,CCC(C)O,0.2651,0.0159,CC(C)OC(C)C,0.4862,0.0013,O,0.24869999999999992,0.9828,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,2,205
298.15,101.0,CCC(C)O,0.3377,0.0189,CC(C)OC(C)C,0.3612,0.0014,O,0.3010999999999999,0.9797,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,3,206
298.15,101.0,CCC(C)O,0.3733,0.0218,CC(C)OC(C)C,0.2842,0.0014,O,0.3425,0.9768,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,4,207
298.15,101.0,CCC(C)O,0.402,0.0239,CC(C)OC(C)C,0.2151,0.0013,O,0.3829,0.9748,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,5,208
298.15,101.0,CCC(C)O,0.4193,0.0261,CC(C)OC(C)C,0.1478,0.0011,O,0.43290000000000006,0.9728,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,6,209
298.15,101.0,CCC(C)O,0.4171,0.0297,CC(C)OC(C)C,0.0928,0.001,O,0.4901,0.9693,10.1016/j.fluid.2008.04.010,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.04.010.json,14,7,210
283.15,101.0,CC(=O)O,0.0,0.0,CC(=O)OCC(C)C,0.945,0.001,O,0.05500000000000005,0.999,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,0,211
283.15,101.0,CC(=O)O,0.02,0.011,CC(=O)OCC(C)C,0.892,0.002,O,0.08799999999999997,0.987,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,1,212
283.15,101.0,CC(=O)O,0.054,0.023,CC(=O)OCC(C)C,0.847,0.001,O,0.09899999999999998,0.976,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,2,213
283.15,101.0,CC(=O)O,0.092,0.038,CC(=O)OCC(C)C,0.792,0.002,O,0.11599999999999999,0.96,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,3,214
283.15,101.0,CC(=O)O,0.12,0.049,CC(=O)OCC(C)C,0.744,0.002,O,0.136,0.949,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,4,215
283.15,101.0,CC(=O)O,0.14,0.057,CC(=O)OCC(C)C,0.704,0.002,O,0.15600000000000003,0.941,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,5,216
283.15,101.0,CC(=O)O,0.159,0.068,CC(=O)OCC(C)C,0.664,0.003,O,0.17699999999999994,0.929,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,6,217
283.15,101.0,CC(=O)O,0.187,0.079,CC(=O)OCC(C)C,0.615,0.003,O,0.19799999999999995,0.918,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,7,218
283.15,101.0,CC(=O)O,0.206,0.089,CC(=O)OCC(C)C,0.572,0.004,O,0.2220000000000001,0.907,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,8,219
283.15,101.0,CC(=O)O,0.227,0.1,CC(=O)OCC(C)C,0.522,0.005,O,0.251,0.895,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,9,220
283.15,101.0,CC(=O)O,0.248,0.116,CC(=O)OCC(C)C,0.483,0.005,O,0.269,0.879,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,10,221
283.15,101.0,CC(=O)O,0.264,0.128,CC(=O)OCC(C)C,0.447,0.006,O,0.2889999999999999,0.866,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,11,222
283.15,101.0,CC(=O)O,0.275,0.139,CC(=O)OCC(C)C,0.412,0.008,O,0.31299999999999994,0.853,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,12,223
283.15,101.0,CC(=O)O,0.289,0.158,CC(=O)OCC(C)C,0.363,0.011,O,0.3480000000000001,0.831,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,13,224
283.15,101.0,CC(=O)O,0.295,0.173,CC(=O)OCC(C)C,0.32,0.015,O,0.385,0.812,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,14,225
283.15,101.0,CC(=O)O,0.309,0.199,CC(=O)OCC(C)C,0.265,0.024,O,0.42599999999999993,0.777,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,15,226
283.15,101.0,CC(=O)O,0.314,0.227,CC(=O)OCC(C)C,0.205,0.04,O,0.481,0.733,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,16,227
323.15,101.0,CC(=O)O,0.0,0.0,CC(=O)OCC(C)C,0.917,0.001,O,0.08299999999999996,0.999,10.1016/j.fluid.2008.07.001,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2008.07.001.json,8,17,228
